,WS_S1,WS_S4,FLOW_S25A,GATE_S25A,HWS_S25A,TWS_S25A,FLOW_S25B,GATE_S25B,HWS_S25B,TWS_S25B,FLOW_S26,GATE_S26,HWS_S26,TWS_S26,PUMP_S26,mean,Timestamp
2010-01-09 08:00:00,0.3,0.24,0.0,0.0,2.04,0.52,0.0,0.0,2.72,0.51,547.0,0.0,2.31,0.52,0.0,0.009375,2010-01-09 08:00:00
2010-01-09 08:10:00,0.24,0.21,0.0,0.0,2.03,0.46,0.0,0.0,2.74,0.47,547.0,0.0,2.32,0.43,0.0,0.009375,2010-01-09 08:10:00
2010-01-09 08:20:00,0.15,0.15,0.0,0.0,2.04,0.39,0.0,0.0,2.73,0.41,563.65,0.0,2.39,0.36,0.0,0.0015625,2010-01-09 08:20:00
2010-01-09 08:30:00,0.06,0.09,0.0,0.0,2.04,0.29,0.0,0.0,2.73,0.28,346.33,0.0,2.67,0.21,0.0,0.0,2010-01-09 08:30:00
2010-01-09 08:40:00,-0.05,0.04,0.0,0.0,2.04,0.25,0.0,0.0,2.73,0.23,0.0,0.0,2.72,0.1,0.0,0.0,2010-01-09 08:40:00
2010-01-09 08:50:00,-0.14,-0.01,0.0,0.0,2.04,0.17,0.0,0.0,2.73,0.05,0.0,0.0,2.68,0.0,0.0,0.0,2010-01-09 08:50:00
2010-01-09 09:00:00,-0.23,-0.07,0.0,0.0,2.04,0.06,0.0,0.0,2.74,-0.02,0.0,0.0,2.71,-0.04,0.0,0.0025,2010-01-09 09:00:00
2010-01-09 09:10:00,-0.26,-0.12,0.0,0.0,2.04,-0.03,0.0,0.0,2.73,-0.04,0.0,0.0,2.69,-0.11,0.0,0.0025,2010-01-09 09:10:00
2010-01-09 09:20:00,-0.29,-0.14,0.0,0.0,2.04,-0.07,0.0,0.0,2.73,-0.1,0.0,0.0,2.66,-0.14,0.0,0.0065625,2010-01-09 09:20:00
2010-01-09 09:30:00,-0.33,-0.19,0.0,0.0,2.04,-0.09,0.0,0.0,2.76,-0.12,0.0,0.0,2.66,-0.14,0.0,0.00375,2010-01-09 09:30:00
2010-01-09 09:40:00,-0.33,-0.22,0.0,0.0,2.04,-0.11,0.0,0.0,2.69,-0.11,0.0,0.0,2.66,-0.16,0.0,0.00375,2010-01-09 09:40:00
2010-01-09 09:50:00,-0.33,-0.2,0.0,0.0,2.04,-0.11,0.0,0.0,2.74,-0.12,0.0,0.0,2.66,-0.17,0.0,0.0025,2010-01-09 09:50:00
2010-01-09 10:00:00,-0.33,-0.22,0.0,0.0,2.04,-0.14,0.0,0.0,2.73,-0.13,0.0,0.0,2.69,-0.17,0.0,0.006875,2010-01-09 10:00:00
2010-01-09 10:10:00,-0.32,-0.22,0.0,0.0,2.04,-0.11,0.0,0.0,2.73,-0.12,0.0,0.0,2.7,-0.17,0.0,0.006875,2010-01-09 10:10:00
2010-01-09 10:20:00,-0.33,-0.2,0.0,0.0,2.04,-0.11,0.0,0.0,2.74,-0.11,0.0,0.0,2.7,-0.16,0.0,0.0165625,2010-01-09 10:20:00
2010-01-09 10:30:00,-0.3,-0.21,0.0,0.0,2.04,-0.12,0.0,0.0,2.75,-0.09,0.0,0.0,2.7,-0.15,0.0,0.023125,2010-01-09 10:30:00
2010-01-09 10:40:00,-0.29,-0.18,0.0,0.0,2.05,-0.09,0.0,0.0,2.73,-0.07,0.0,0.0,2.71,-0.15,0.0,0.023125,2010-01-09 10:40:00
2010-01-09 10:50:00,-0.27,-0.14,0.0,0.0,2.05,-0.09,0.0,0.0,2.75,-0.07,0.0,0.0,2.71,-0.12,0.0,0.0184375,2010-01-09 10:50:00
2010-01-09 11:00:00,-0.24,-0.11,0.0,0.0,2.06,-0.05,0.0,0.0,2.76,-0.04,0.0,0.0,2.73,-0.12,0.0,0.020625,2010-01-09 11:00:00
2010-01-09 11:10:00,-0.21,-0.09,0.0,0.0,2.07,-0.01,0.0,0.0,2.76,-0.01,0.0,0.0,2.74,-0.06,0.0,0.020625,2010-01-09 11:10:00
2010-01-09 11:20:00,-0.18,-0.04,0.0,0.0,2.08,0.0,0.0,0.0,2.76,0.03,0.0,0.0,2.74,-0.03,0.0,0.015,2010-01-09 11:20:00
2010-01-09 11:30:00,-0.11,0.04,0.0,0.0,2.1,0.04,0.0,0.0,2.75,0.08,0.0,0.0,2.74,0.01,0.0,0.0009375,2010-01-09 11:30:00
2010-01-09 11:40:00,-0.07,0.09,0.0,0.0,2.1,0.11,0.0,0.0,2.75,0.12,0.0,0.0,2.75,0.07,0.0,0.0009375,2010-01-09 11:40:00
2010-01-09 11:50:00,-0.02,0.1,0.0,0.0,2.1,0.17,0.0,0.0,2.75,0.17,0.0,0.0,2.76,0.14,0.0,0.0,2010-01-09 11:50:00
2010-01-09 12:00:00,0.05,0.18,0.0,0.0,2.1,0.22,0.0,0.0,2.76,0.26,0.0,0.0,2.76,0.19,0.0,0.0,2010-01-09 12:00:00
2010-01-09 12:10:00,0.1,0.24,0.0,0.0,2.1,0.26,0.0,0.0,2.75,0.3,0.0,0.0,2.76,0.22,0.0,0.0,2010-01-09 12:10:00
2010-01-09 12:20:00,0.16,0.29,0.0,0.0,2.1,0.33,0.0,0.0,2.77,0.34,0.0,0.0,2.79,0.29,0.0,0.0,2010-01-09 12:20:00
2010-01-09 12:30:00,0.23,0.37,0.0,0.0,2.1,0.4,0.0,0.0,2.78,0.42,0.0,0.0,2.79,0.33,0.0,0.0,2010-01-09 12:30:00
2010-01-09 12:40:00,0.28,0.41,0.0,0.0,2.1,0.46,0.0,0.0,2.77,0.49,0.0,0.0,2.78,0.4,0.0,0.0,2010-01-09 12:40:00
2010-01-09 12:50:00,0.34,0.48,0.0,0.0,2.1,0.52,0.0,0.0,2.76,0.56,0.0,0.0,2.78,0.48,0.0,0.0,2010-01-09 12:50:00
2010-01-09 13:00:00,0.44,0.57,0.0,0.0,2.1,0.59,0.0,0.0,2.76,0.62,0.0,0.0,2.78,0.52,0.0,0.0,2010-01-09 13:00:00
2010-01-09 13:10:00,0.44,0.63,0.0,0.0,2.1,0.66,0.0,0.0,2.76,0.69,0.0,0.0,2.79,0.6,0.0,0.0,2010-01-09 13:10:00
2010-01-09 13:20:00,0.56,0.7,0.0,0.0,2.1,0.75,0.0,0.0,2.76,0.74,0.0,0.0,2.73,0.67,0.0,0.0,2010-01-09 13:20:00
2010-01-09 13:30:00,0.65,0.75,0.0,0.0,2.09,0.81,0.0,0.0,2.78,0.84,85.44,0.0,2.46,0.75,0.0,0.015625,2010-01-09 13:30:00
2010-01-09 13:40:00,0.73,0.8,0.0,0.0,2.09,0.85,0.0,0.0,2.78,0.9,510.44,0.0,2.45,0.91,0.0,0.015625,2010-01-09 13:40:00
2010-01-09 13:50:00,0.83,0.86,0.0,0.0,2.09,0.93,0.0,0.0,2.78,1.04,490.28,0.0,2.45,1.06,0.0,0.0021875,2010-01-09 13:50:00
2010-01-09 14:00:00,0.91,0.94,0.0,0.0,2.09,1.06,0.0,0.0,2.76,1.09,476.37,0.0,2.44,1.09,0.0,0.00125,2010-01-09 14:00:00
2010-01-09 14:10:00,0.98,1.0,0.0,0.0,2.09,1.16,0.0,0.0,2.77,1.15,460.22,0.0,2.47,1.18,0.0,0.00125,2010-01-09 14:10:00
2010-01-09 14:20:00,1.0,1.05,0.0,0.0,2.09,1.16,0.0,0.0,2.78,1.21,471.05,0.0,2.47,1.17,0.0,0.01,2010-01-09 14:20:00
2010-01-09 14:30:00,1.06,1.12,0.0,0.0,2.09,1.22,0.0,0.0,2.78,1.23,449.13,0.0,2.47,1.2,0.0,0.01,2010-01-09 14:30:00
2010-01-09 14:40:00,1.06,1.18,0.0,0.0,2.09,1.21,0.0,0.0,2.78,1.29,435.83,0.0,2.48,1.26,0.0,0.01,2010-01-09 14:40:00
2010-01-09 14:50:00,1.13,1.24,0.0,0.0,2.09,1.31,0.0,0.0,2.78,1.3,435.83,0.0,2.48,1.32,0.0,0.01,2010-01-09 14:50:00
2010-01-09 15:00:00,1.18,1.31,0.0,0.0,2.09,1.33,0.0,0.0,2.78,1.38,441.58,0.0,2.48,1.36,0.0,0.01,2010-01-09 15:00:00
2010-01-09 15:10:00,1.22,1.36,0.0,0.0,2.1,1.39,0.0,0.0,2.77,1.41,420.12,0.0,2.46,1.4,0.0,0.01,2010-01-09 15:10:00
2010-01-09 15:20:00,1.24,1.39,0.0,0.0,2.1,1.45,0.0,0.0,2.77,1.47,416.1,0.0,2.46,1.46,0.0,0.01,2010-01-09 15:20:00
2010-01-09 15:30:00,1.33,1.43,0.0,0.0,2.1,1.49,0.0,0.0,2.77,1.52,407.94,0.0,2.46,1.5,0.0,0.01125,2010-01-09 15:30:00
2010-01-09 15:40:00,1.38,1.43,0.0,0.0,2.1,1.56,0.0,0.0,2.78,1.57,391.11,0.0,2.47,1.57,0.0,0.01125,2010-01-09 15:40:00
2010-01-09 15:50:00,1.41,1.48,0.0,0.0,2.1,1.6,0.0,0.0,2.77,1.63,382.42,0.0,2.47,1.62,0.0,0.008125,2010-01-09 15:50:00
2010-01-09 16:00:00,1.46,1.47,0.0,0.0,2.1,1.62,0.0,0.0,2.78,1.66,375.77,0.0,2.47,1.65,0.0,0.0090625,2010-01-09 16:00:00
2010-01-09 16:10:00,1.47,1.47,0.0,0.0,2.1,1.67,0.0,0.0,2.76,1.69,369.0,0.0,2.46,1.68,0.0,0.0090625,2010-01-09 16:10:00
2010-01-09 16:20:00,1.47,1.49,0.0,0.0,2.11,1.64,0.0,0.0,2.77,1.69,364.41,0.0,2.46,1.7,0.0,0.0090625,2010-01-09 16:20:00
2010-01-09 16:30:00,1.46,1.49,0.0,0.0,2.11,1.66,0.0,0.0,2.77,1.68,369.0,0.0,2.45,1.7,0.0,0.009375,2010-01-09 16:30:00
2010-01-09 16:40:00,1.3,1.49,0.0,0.0,2.11,1.64,0.0,0.0,2.77,1.66,380.21,0.0,2.45,1.65,0.0,0.009375,2010-01-09 16:40:00
2010-01-09 16:50:00,1.4,1.45,0.0,0.0,2.11,1.61,0.0,0.0,2.78,1.61,375.77,0.0,2.45,1.62,0.0,0.0003125,2010-01-09 16:50:00
2010-01-09 17:00:00,1.38,1.4,0.0,0.0,2.11,1.61,0.0,0.0,2.78,1.63,375.77,0.0,2.45,1.56,0.0,0.0,2010-01-09 17:00:00
2010-01-09 17:10:00,1.39,1.41,0.0,0.0,2.11,1.49,0.0,0.0,2.77,1.58,391.11,0.0,2.42,1.54,0.0,0.0,2010-01-09 17:10:00
2010-01-09 17:20:00,1.3,1.37,0.0,0.0,2.11,1.54,0.0,0.0,2.77,1.56,388.96,0.0,2.42,1.5,0.0,0.01,2010-01-09 17:20:00
2010-01-09 17:30:00,1.26,1.3,0.0,0.0,2.11,1.44,0.0,0.0,2.77,1.46,410.0,0.0,2.39,1.47,0.0,0.011875,2010-01-09 17:30:00
2010-01-09 17:40:00,1.24,1.26,0.0,0.0,2.12,1.49,0.0,0.0,2.77,1.44,407.94,0.0,2.38,1.4,0.0,0.011875,2010-01-09 17:40:00
2010-01-09 17:50:00,1.21,1.19,0.0,0.0,2.12,1.4,0.0,0.0,2.78,1.44,410.0,0.0,2.36,1.41,0.0,0.009375,2010-01-09 17:50:00
2010-01-09 18:00:00,1.15,1.12,0.0,0.0,2.12,1.32,0.0,0.0,2.76,1.38,416.1,0.0,2.36,1.35,0.0,0.0065625,2010-01-09 18:00:00
2010-01-09 18:10:00,1.09,1.09,0.0,0.0,2.12,1.29,0.0,0.0,2.77,1.34,424.1,0.0,2.34,1.32,0.0,0.0065625,2010-01-09 18:10:00
2010-01-09 18:20:00,1.04,1.02,0.0,0.0,2.12,1.22,0.0,0.0,2.77,1.27,431.96,0.0,2.34,1.22,0.0,0.0028125,2010-01-09 18:20:00
2010-01-09 18:30:00,0.96,0.89,0.0,0.0,2.12,1.18,0.0,0.0,2.77,1.17,445.17,0.0,2.31,1.18,0.0,0.0034375,2010-01-09 18:30:00
2010-01-09 18:40:00,0.88,0.86,0.0,0.0,2.12,1.1,0.0,0.0,2.77,1.12,452.86,0.0,2.31,1.1,0.0,0.0034375,2010-01-09 18:40:00
2010-01-09 18:50:00,0.83,0.75,0.0,0.0,2.12,1.0,0.0,0.0,2.76,1.05,465.67,0.0,2.57,1.01,0.0,0.0,2010-01-09 18:50:00
2010-01-09 19:00:00,0.7,0.68,0.0,0.0,2.12,0.95,0.0,0.0,2.77,0.95,34.58,0.0,2.34,0.84,0.0,0.0,2010-01-09 19:00:00
2010-01-09 19:10:00,0.57,0.61,0.0,0.0,2.12,0.84,0.0,0.0,2.76,0.79,498.55,0.0,2.47,0.88,0.0,0.0,2010-01-09 19:10:00
2010-01-09 19:20:00,0.54,0.5,0.0,0.0,2.12,0.71,0.0,0.0,2.77,0.75,145.27,0.0,2.64,0.67,0.0,0.0,2010-01-09 19:20:00
2010-01-09 19:30:00,0.4,0.45,0.0,0.0,2.12,0.66,0.0,0.0,2.78,0.66,0.0,0.0,2.58,0.54,0.0,0.0,2010-01-09 19:30:00
2010-01-09 19:40:00,0.3,0.37,0.0,0.0,2.12,0.56,0.0,0.0,2.77,0.48,0.0,0.0,2.61,0.51,0.0,0.0,2010-01-09 19:40:00
2010-01-09 19:50:00,0.24,0.25,0.0,0.0,2.12,0.46,0.0,0.0,2.78,0.45,0.0,0.0,2.64,0.37,0.0,0.0003125,2010-01-09 19:50:00
2010-01-09 20:00:00,0.14,0.2,0.0,0.0,2.12,0.38,0.0,0.0,2.77,0.37,0.0,0.0,2.61,0.33,0.0,0.003125,2010-01-09 20:00:00
2010-01-09 20:10:00,0.09,0.14,0.0,0.0,2.12,0.28,0.0,0.0,2.77,0.26,0.0,0.0,2.59,0.25,0.0,0.003125,2010-01-09 20:10:00
2010-01-09 20:20:00,0.03,0.07,0.0,0.0,2.12,0.25,0.0,0.0,2.76,0.24,0.0,0.0,2.61,0.19,0.0,0.0078125,2010-01-09 20:20:00
2010-01-09 20:30:00,-0.03,-0.04,0.0,0.0,2.12,0.19,0.0,0.0,2.77,0.17,0.0,0.0,2.61,0.12,0.0,0.000625,2010-01-09 20:30:00
2010-01-09 20:40:00,-0.08,-0.09,0.0,0.0,2.12,0.12,0.0,0.0,2.75,0.12,0.0,0.0,2.62,0.07,0.0,0.000625,2010-01-09 20:40:00
2010-01-09 20:50:00,-0.15,-0.16,0.0,0.0,2.12,0.04,0.0,0.0,2.76,0.06,0.0,0.0,2.65,-0.03,0.0,0.0028125,2010-01-09 20:50:00
2010-01-09 21:00:00,-0.24,-0.2,0.0,0.0,2.12,0.0,0.0,0.0,2.78,-0.03,0.0,0.0,2.65,-0.06,0.0,0.0003125,2010-01-09 21:00:00
2010-01-09 21:10:00,-0.29,-0.27,0.0,0.0,2.11,-0.07,0.0,0.0,2.76,-0.08,0.0,0.0,2.66,-0.14,0.0,0.0003125,2010-01-09 21:10:00
2010-01-09 21:20:00,-0.36,-0.35,0.0,0.0,2.11,-0.11,0.0,0.0,2.77,-0.15,0.0,0.0,2.66,-0.2,0.0,0.0,2010-01-09 21:20:00
2010-01-09 21:30:00,-0.44,-0.42,0.0,0.0,2.11,-0.19,0.0,0.0,2.76,-0.23,0.0,0.0,2.66,-0.27,0.0,0.0,2010-01-09 21:30:00
2010-01-09 21:40:00,-0.48,-0.48,0.0,0.0,2.11,-0.26,0.0,0.0,2.76,-0.29,0.0,0.0,2.68,-0.35,0.0,0.0,2010-01-09 21:40:00
2010-01-09 21:50:00,-0.54,-0.48,0.0,0.0,2.11,-0.3,0.0,0.0,2.76,-0.34,0.0,0.0,2.68,-0.41,0.0,0.0,2010-01-09 21:50:00
2010-01-09 22:00:00,-0.61,-0.56,0.0,0.0,2.11,-0.37,0.0,0.0,2.75,-0.44,0.0,0.0,2.68,-0.47,0.0,0.0,2010-01-09 22:00:00
2010-01-09 22:10:00,-0.63,-0.56,0.0,0.0,2.1,-0.41,0.0,0.0,2.76,-0.47,0.0,0.0,2.7,-0.53,0.0,0.0,2010-01-09 22:10:00
2010-01-09 22:20:00,-0.68,-0.57,0.0,0.0,2.1,-0.44,0.0,0.0,2.76,-0.49,0.0,0.0,2.7,-0.54,0.0,0.0,2010-01-09 22:20:00
2010-01-09 22:30:00,-0.7,-0.63,0.0,0.0,2.1,-0.48,0.0,0.0,2.75,-0.53,0.0,0.0,2.7,-0.58,0.0,0.0,2010-01-09 22:30:00
2010-01-09 22:40:00,-0.71,-0.63,0.0,0.0,2.09,-0.5,0.0,0.0,2.75,-0.53,0.0,0.0,2.71,-0.58,0.0,0.0,2010-01-09 22:40:00
2010-01-09 22:50:00,-0.72,-0.64,0.0,0.0,2.09,-0.52,0.0,0.0,2.76,-0.54,0.0,0.0,2.71,-0.6,0.0,0.0,2010-01-09 22:50:00
2010-01-09 23:00:00,-0.72,-0.61,0.0,0.0,2.09,-0.53,0.0,0.0,2.76,-0.54,0.0,0.0,2.71,-0.6,0.0,0.0,2010-01-09 23:00:00
2010-01-09 23:10:00,-0.72,-0.59,0.0,0.0,2.09,-0.52,0.0,0.0,2.76,-0.54,0.0,0.0,2.72,-0.6,0.0,0.0,2010-01-09 23:10:00
2010-01-09 23:20:00,-0.7,-0.58,0.0,0.0,2.09,-0.52,0.0,0.0,2.75,-0.52,0.0,0.0,2.73,-0.57,0.0,0.0,2010-01-09 23:20:00
2010-01-09 23:30:00,-0.66,-0.54,0.0,0.0,2.09,-0.49,0.0,0.0,2.74,-0.49,0.0,0.0,2.73,-0.54,0.0,0.0,2010-01-09 23:30:00
2010-01-09 23:40:00,-0.63,-0.52,0.0,0.0,2.08,-0.46,0.0,0.0,2.77,-0.45,0.0,0.0,2.74,-0.5,0.0,0.0,2010-01-09 23:40:00
2010-01-09 23:50:00,-0.6,-0.46,0.0,0.0,2.08,-0.42,0.0,0.0,2.76,-0.4,0.0,0.0,2.75,-0.45,0.0,0.0,2010-01-09 23:50:00
2010-01-10 00:00:00,-0.54,-0.44,0.0,0.0,2.08,-0.39,0.0,0.0,2.76,-0.36,0.0,0.0,2.75,-0.42,0.0,0.0,2010-01-10 00:00:00
2010-01-10 00:10:00,-0.52,-0.36,0.0,0.0,2.07,-0.32,0.0,0.0,2.76,-0.32,0.0,0.0,2.76,-0.4,0.0,0.0,2010-01-10 00:10:00
2010-01-10 00:20:00,-0.46,-0.3,0.0,0.0,2.07,-0.29,0.0,0.0,2.76,-0.27,0.0,0.0,2.76,-0.33,0.0,0.0,2010-01-10 00:20:00
2010-01-10 00:30:00,-0.38,-0.22,0.0,0.0,2.07,-0.23,0.0,0.0,2.75,-0.2,0.0,0.0,2.76,-0.27,0.0,0.0,2010-01-10 00:30:00
2010-01-10 00:40:00,-0.32,-0.16,0.0,0.0,2.06,-0.15,0.0,0.0,2.75,-0.14,0.0,0.0,2.78,-0.2,0.0,0.0,2010-01-10 00:40:00
2010-01-10 00:50:00,-0.24,-0.11,0.0,0.0,2.06,-0.09,0.0,0.0,2.76,-0.08,0.0,0.0,2.78,-0.12,0.0,0.0,2010-01-10 00:50:00
2010-01-10 01:00:00,-0.16,-0.01,0.0,0.0,2.06,0.0,0.0,0.0,2.76,0.03,0.0,0.0,2.78,-0.03,0.0,0.0,2010-01-10 01:00:00
2010-01-10 01:10:00,-0.07,0.05,0.0,0.0,2.06,0.05,0.0,0.0,2.76,0.09,0.0,0.0,2.76,0.05,0.0,0.0,2010-01-10 01:10:00
2010-01-10 01:20:00,0.01,0.13,0.0,0.0,2.05,0.16,0.0,0.0,2.76,0.17,0.0,0.0,2.76,0.12,0.0,0.0,2010-01-10 01:20:00
2010-01-10 01:30:00,0.09,0.21,0.0,0.0,2.05,0.24,0.0,0.0,2.77,0.26,0.0,0.0,2.76,0.17,0.0,0.0,2010-01-10 01:30:00
2010-01-10 01:40:00,0.16,0.29,0.0,0.0,2.05,0.31,0.0,0.0,2.76,0.34,0.0,0.0,2.77,0.28,0.0,0.0,2010-01-10 01:40:00
2010-01-10 01:50:00,0.25,0.38,0.0,0.0,2.05,0.39,0.0,0.0,2.76,0.41,0.0,0.0,2.77,0.36,0.0,0.0,2010-01-10 01:50:00
2010-01-10 02:00:00,0.33,0.48,0.0,0.0,2.05,0.49,0.0,0.0,2.75,0.51,0.0,0.0,2.77,0.44,0.0,0.0,2010-01-10 02:00:00
2010-01-10 02:10:00,0.4,0.54,0.0,0.0,2.05,0.56,0.0,0.0,2.76,0.59,0.0,0.0,2.77,0.51,0.0,0.0,2010-01-10 02:10:00
2010-01-10 02:20:00,0.49,0.61,0.0,0.0,2.05,0.65,0.0,0.0,2.75,0.66,0.0,0.0,2.77,0.6,0.0,0.0,2010-01-10 02:20:00
2010-01-10 02:30:00,0.59,0.73,0.0,0.0,2.04,0.75,0.0,0.0,2.76,0.77,0.0,0.0,2.77,0.7,0.0,0.0,2010-01-10 02:30:00
2010-01-10 02:40:00,0.65,0.79,0.0,0.0,2.04,0.8,0.0,0.0,2.75,0.83,0.0,0.0,2.77,0.78,0.0,0.0,2010-01-10 02:40:00
2010-01-10 02:50:00,0.75,0.85,0.0,0.0,2.04,0.92,0.0,0.0,2.76,0.91,0.0,0.0,2.77,0.87,0.0,0.0,2010-01-10 02:50:00
2010-01-10 03:00:00,0.84,0.92,0.0,0.0,2.04,0.98,0.0,0.0,2.76,1.02,0.0,0.0,2.77,0.94,0.0,0.0,2010-01-10 03:00:00
2010-01-10 03:10:00,0.9,0.97,0.0,0.0,2.04,1.04,0.0,0.0,2.76,1.08,0.0,0.0,2.79,1.01,0.0,0.0,2010-01-10 03:10:00
2010-01-10 03:20:00,0.96,1.06,0.0,0.0,2.04,1.12,0.0,0.0,2.77,1.13,0.0,0.0,2.79,1.08,0.0,0.0,2010-01-10 03:20:00
2010-01-10 03:30:00,1.02,1.12,0.0,0.0,2.04,1.2,0.0,0.0,2.75,1.2,0.0,0.0,2.79,1.15,0.0,0.0,2010-01-10 03:30:00
2010-01-10 03:40:00,1.08,1.16,0.0,0.0,2.04,1.23,0.0,0.0,2.76,1.25,0.0,0.0,2.78,1.19,0.0,0.0,2010-01-10 03:40:00
2010-01-10 03:50:00,1.13,1.2,0.0,0.0,2.04,1.29,0.0,0.0,2.76,1.3,0.0,0.0,2.8,1.24,0.0,0.0,2010-01-10 03:50:00
2010-01-10 04:00:00,1.17,1.25,0.0,0.0,2.04,1.32,0.0,0.0,2.76,1.36,0.0,0.0,2.69,1.27,0.0,0.0,2010-01-10 04:00:00
2010-01-10 04:10:00,1.19,1.28,0.0,0.0,2.04,1.37,0.0,0.0,2.76,1.38,254.7,1.45,2.52,1.34,0.0,0.0,2010-01-10 04:10:00
2010-01-10 04:20:00,1.25,1.3,0.0,0.0,2.04,1.43,0.0,0.0,2.76,1.43,428.66,2.6,2.52,1.42,0.0,0.0,2010-01-10 04:20:00
2010-01-10 04:30:00,1.33,1.33,0.0,0.0,2.04,1.44,0.0,0.0,2.74,1.53,426.72,2.6,2.55,1.44,0.0,0.0,2010-01-10 04:30:00
2010-01-10 04:40:00,1.34,1.36,0.0,0.0,2.04,1.56,0.0,0.0,2.76,1.54,416.91,2.6,2.53,1.47,0.0,0.0,2010-01-10 04:40:00
2010-01-10 04:50:00,1.37,1.38,0.0,0.0,2.04,1.56,0.0,0.0,2.76,1.56,412.92,2.6,2.53,1.53,0.0,0.0,2010-01-10 04:50:00
2010-01-10 05:00:00,1.37,1.4,0.0,0.0,2.04,1.56,0.0,0.0,2.74,1.6,412.92,2.6,2.53,1.53,0.0,0.0,2010-01-10 05:00:00
2010-01-10 05:10:00,1.37,1.35,0.0,0.0,2.04,1.55,0.0,0.0,2.77,1.56,408.9,2.6,2.55,1.53,0.0,0.0,2010-01-10 05:10:00
2010-01-10 05:20:00,1.38,1.35,0.0,0.0,2.04,1.56,0.0,0.0,2.77,1.54,418.89,2.6,2.55,1.49,0.0,0.0,2010-01-10 05:20:00
2010-01-10 05:30:00,1.34,1.38,0.0,0.0,2.04,1.55,0.0,0.0,2.75,1.52,420.87,2.6,2.52,1.46,0.0,0.0,2010-01-10 05:30:00
2010-01-10 05:40:00,1.32,1.42,0.0,0.0,2.04,1.5,0.0,0.0,2.76,1.48,424.78,2.6,2.51,1.46,0.0,0.0,2010-01-10 05:40:00
2010-01-10 05:50:00,1.3,1.34,0.0,0.0,2.04,1.49,0.0,0.0,2.75,1.48,422.83,2.6,2.49,1.44,0.0,0.0,2010-01-10 05:50:00
2010-01-10 06:00:00,1.26,1.31,0.0,0.0,2.04,1.51,0.0,0.0,2.76,1.5,420.87,2.6,2.49,1.44,0.0,0.0,2010-01-10 06:00:00
2010-01-10 06:10:00,1.26,1.21,0.0,0.0,2.04,1.42,0.0,0.0,2.75,1.46,416.91,2.6,2.47,1.43,0.0,0.0,2010-01-10 06:10:00
2010-01-10 06:20:00,1.23,1.22,0.0,0.0,2.04,1.45,0.0,0.0,2.75,1.43,422.83,2.6,2.47,1.35,0.0,0.0,2010-01-10 06:20:00
2010-01-10 06:30:00,1.16,1.24,0.0,0.0,2.04,1.39,0.0,0.0,2.77,1.39,432.5,2.6,2.44,1.33,0.0,0.0,2010-01-10 06:30:00
2010-01-10 06:40:00,1.16,1.14,0.0,0.0,2.04,1.3,0.0,0.0,2.77,1.34,432.5,2.6,2.44,1.28,0.0,0.0,2010-01-10 06:40:00
2010-01-10 06:50:00,1.07,1.07,0.0,0.0,2.04,1.3,0.0,0.0,2.75,1.3,445.7,2.6,2.41,1.23,0.0,0.0,2010-01-10 06:50:00
2010-01-10 07:00:00,1.02,0.95,0.0,0.0,2.04,1.23,0.0,0.0,2.76,1.24,447.55,2.6,2.41,1.2,0.0,0.0,2010-01-10 07:00:00
2010-01-10 07:10:00,0.94,0.9,0.0,0.0,2.05,1.15,0.0,0.0,2.74,1.19,460.32,2.6,2.39,1.11,0.0,0.0,2010-01-10 07:10:00
2010-01-10 07:20:00,0.88,0.85,0.0,0.0,2.05,1.08,0.0,0.0,2.76,1.11,472.74,2.6,2.36,1.06,0.0,0.0,2010-01-10 07:20:00
2010-01-10 07:30:00,0.78,0.76,0.0,0.0,2.05,1.02,0.0,0.0,2.74,1.0,481.41,2.6,2.36,0.98,0.0,0.0,2010-01-10 07:30:00
2010-01-10 07:40:00,0.69,0.7,0.0,0.0,2.05,0.91,0.0,0.0,2.76,0.91,493.3,2.6,2.32,0.88,0.0,0.0,2010-01-10 07:40:00
2010-01-10 07:50:00,0.6,0.65,0.0,0.0,2.05,0.83,0.0,0.0,2.77,0.84,509.46,2.59,2.3,0.78,0.0,0.0,2010-01-10 07:50:00
2010-01-10 08:00:00,0.52,0.53,0.0,0.0,2.05,0.75,0.0,0.0,2.74,0.73,519.04,2.59,2.52,0.7,0.0,0.0,2010-01-10 08:00:00
2010-01-10 08:10:00,0.45,0.47,0.0,0.0,2.05,0.69,0.0,0.0,2.73,0.68,79.67,0.36,2.64,0.54,0.0,0.0,2010-01-10 08:10:00
2010-01-10 08:20:00,0.32,0.4,0.0,0.0,2.05,0.59,0.0,0.0,2.75,0.57,0.0,0.0,2.62,0.5,0.0,0.0,2010-01-10 08:20:00
2010-01-10 08:30:00,0.21,0.3,0.0,0.0,2.05,0.49,0.0,0.0,2.75,0.39,0.0,0.0,2.62,0.42,0.0,0.0,2010-01-10 08:30:00
2010-01-10 08:40:00,0.13,0.25,0.0,0.0,2.05,0.38,0.0,0.0,2.74,0.35,0.0,0.0,2.63,0.27,0.0,0.0,2010-01-10 08:40:00
2010-01-10 08:50:00,0.07,0.17,0.0,0.0,2.05,0.29,0.0,0.0,2.75,0.27,0.0,0.0,2.61,0.2,0.0,0.0,2010-01-10 08:50:00
2010-01-10 09:00:00,-0.01,0.08,0.0,0.0,2.04,0.24,0.0,0.0,2.73,0.17,0.0,0.0,2.58,0.16,0.0,0.0,2010-01-10 09:00:00
